date,night_lst
13/12/2005,4.551800465
14/12/2005,2.913798116
15/12/2005,5.66766202
16/12/2005,7.171744484
17/12/2005,5.372841334
18/12/2005,4.386734355
19/12/2005,3.81975034
20/12/2005,6.564493918
21/12/2005,6.784391201
22/12/2005,8.959117945
23/12/2005,7.055930158
24/12/2005,6.124867598
25/12/2005,4.276311205
26/12/2005,4.446994502
27/12/2005,5.642423182
28/12/2005,6.113825755
29/12/2005,3.93334605
30/12/2005,6.403358731
31/12/2005,7.603752494
1/01/2006,9.639000377
2/01/2006,10.71346371
3/01/2006,7.324865697
4/01/2006,3.615816367
5/01/2006,3.716078485
6/01/2006,1.631985205
7/01/2006,0.900415137
8/01/2006,0.868672741
9/01/2006,2.666348451
10/01/2006,3.698196708
11/01/2006,4.088739256
12/01/2006,5.738408078
13/01/2006,5.802745269
14/01/2006,6.748855956
15/01/2006,8.136230777
16/01/2006,6.377411434
17/01/2006,7.73297603
18/01/2006,7.170455574
19/01/2006,8.063770935
20/01/2006,7.218255058
21/01/2006,4.59323193
22/01/2006,2.754066006
23/01/2006,4.927159956
24/01/2006,4.73017898
25/01/2006,3.994460825
26/01/2006,5.104094829
27/01/2006,5.480976818
28/01/2006,6.379523721
29/01/2006,4.668468786
30/01/2006,6.793023048
31/01/2006,4.319585262
1/02/2006,8.032916436
2/02/2006,9.794604483
3/02/2006,9.307811332
4/02/2006,8.946547362
5/02/2006,5.569539147
6/02/2006,8.470857103
7/02/2006,9.62843066
8/02/2006,10.3150745
9/02/2006,11.37202687
10/02/2006,9.950986895
11/02/2006,10.91683126
12/02/2006,10.01808456
13/02/2006,11.88791536
14/02/2006,11.94531084
15/02/2006,12.90749809
16/02/2006,13.20149803
17/02/2006,9.851556577
18/02/2006,10.6823585
19/02/2006,9.717182562
20/02/2006,15.39761363
21/02/2006,12.02306334
22/02/2006,13.67874129
23/02/2006,14.53579741
24/02/2006,13.838013
25/02/2006,14.57635201
26/02/2006,13.26643033
27/02/2006,13.43865321
28/02/2006,11.18120428
1/03/2006,9.924481929
2/03/2006,9.138586389
3/03/2006,10.22247837
4/03/2006,9.811379626
5/03/2006,11.72218
6/03/2006,11.60760799
7/03/2006,12.83079132
8/03/2006,14.40064577
9/03/2006,11.82258545
10/03/2006,13.14973609
11/03/2006,13.29769671
12/03/2006,14.01755085
13/03/2006,15.11159867
14/03/2006,10.55667341
15/03/2006,13.97734727
16/03/2006,12.37967303
17/03/2006,13.03419988
18/03/2006,9.504879305
19/03/2006,13.21485808
20/03/2006,16.29554339
21/03/2006,14.98014896
22/03/2006,12.78014551
23/03/2006,11.54090753
24/03/2006,15.76073152
25/03/2006,11.19058438
26/03/2006,14.77379666
27/03/2006,11.27641552
28/03/2006,13.36041493
29/03/2006,14.0505204
30/03/2006,13.37376919
31/03/2006,14.55085722
1/04/2006,12.76497864
2/04/2006,16.76143829
3/04/2006,14.04242478
4/04/2006,16.52548256
5/04/2006,17.36786356
6/04/2006,16.02217406
7/04/2006,16.67506148
8/04/2006,11.81875029
9/04/2006,12.72825683
10/04/2006,15.58017275
11/04/2006,16.5332706
12/04/2006,13.46530697
13/04/2006,12.56364316
14/04/2006,12.85837406
15/04/2006,14.2187227
16/04/2006,14.90234956
17/04/2006,12.04577842
18/04/2006,15.7533709
19/04/2006,13.62021207
20/04/2006,15.28842723
21/04/2006,16.90844054
22/04/2006,16.09162403
23/04/2006,18.33387331
24/04/2006,18.96806388
25/04/2006,19.6631289
26/04/2006,15.04172153
27/04/2006,20.59118074
28/04/2006,20.88086345
29/04/2006,21.42216939
30/04/2006,22.03735083
1/05/2006,19.82449561
2/05/2006,20.81989156
3/05/2006,20.61797335
4/05/2006,22.86986072
5/05/2006,18.78666066
6/05/2006,22.69650847
7/05/2006,21.36083201
8/05/2006,22.76390094
9/05/2006,17.83513761
10/05/2006,22.22611299
11/05/2006,25.73553006
12/05/2006,20.46387834
13/05/2006,20.8684273
14/05/2006,14.89084202
15/05/2006,15.66962868
16/05/2006,18.30683081
17/05/2006,18.2515081
18/05/2006,18.80221421
19/05/2006,12.8576087
20/05/2006,21.15834992
21/05/2006,18.69380164
22/05/2006,19.24001727
23/05/2006,19.93446589
24/05/2006,20.33121847
25/05/2006,23.75974354
26/05/2006,24.64249132
27/05/2006,26.29518207
28/05/2006,17.13626674
29/05/2006,20.40663856
30/05/2006,22.7675639
31/05/2006,21.45105142
1/06/2006,21.68635181
2/06/2006,19.99960185
3/06/2006,20.37585431
4/06/2006,16.09554179
5/06/2006,22.64703664
6/06/2006,19.3893228
7/06/2006,23.40452775
8/06/2006,21.92744608
9/06/2006,20.91343209
10/06/2006,20.5517804
11/06/2006,16.169218
12/06/2006,18.80313045
13/06/2006,15.93792772
14/06/2006,22.30573757
15/06/2006,15.56133178
16/06/2006,17.31631367
17/06/2006,18.03076145
18/06/2006,17.5374387
19/06/2006,21.54026036
20/06/2006,17.9922953
21/06/2006,23.79998665
22/06/2006,24.25419716
23/06/2006,26.69010285
24/06/2006,23.6569238
25/06/2006,23.05898524
26/06/2006,23.835177
27/06/2006,22.517434
28/06/2006,22.65118916
29/06/2006,16.515918
30/06/2006,24.2131596
1/07/2006,23.60761099
2/07/2006,26.25187991
3/07/2006,27.05455233
4/07/2006,26.09926423
5/07/2006,25.85722123
6/07/2006,22.30216555
7/07/2006,24.84502658
8/07/2006,19.52608209
9/07/2006,23.11086792
10/07/2006,21.22962802
11/07/2006,20.90558788
12/07/2006,23.05720096
13/07/2006,16.67891774
14/07/2006,21.03378183
15/07/2006,17.68294029
16/07/2006,23.90530162
17/07/2006,19.85989869
18/07/2006,24.63022431
19/07/2006,17.43212602
20/07/2006,19.82780352
21/07/2006,25.17370488
22/07/2006,22.29221553
23/07/2006,24.99395017
24/07/2006,17.94142342
25/07/2006,6.576639251
26/07/2006,12.84735884
27/07/2006,20.95733638
28/07/2006,20.57040339
29/07/2006,23.43024962
30/07/2006,24.71591991
31/07/2006,21.12129991
1/08/2006,23.39169191
2/08/2006,22.301447
3/08/2006,12.17273343
4/08/2006,24.83348534
5/08/2006,23.08739108
6/08/2006,24.60355652
7/08/2006,18.45853588
8/08/2006,23.62707535
9/08/2006,20.55636118
10/08/2006,23.87095954
11/08/2006,25.09090856
12/08/2006,25.36148233
13/08/2006,25.1356862
14/08/2006,20.55864624
15/08/2006,23.88239878
16/08/2006,22.8369608
17/08/2006,25.81487263
18/08/2006,24.87422836
19/08/2006,22.58340659
20/08/2006,22.68470508
21/08/2006,21.0252841
22/08/2006,23.51829304
23/08/2006,16.87775196
24/08/2006,21.36311759
25/08/2006,21.83376281
26/08/2006,20.37587598
27/08/2006,19.39905049
28/08/2006,19.89073878
29/08/2006,22.08150077
30/08/2006,18.01085828
31/08/2006,24.0068496
1/09/2006,18.05200297
2/09/2006,21.40650206
3/09/2006,19.36229839
4/09/2006,20.52278928
5/09/2006,23.84981649
6/09/2006,21.6144586
7/09/2006,23.9276505
8/09/2006,18.55693391
9/09/2006,23.28454828
10/09/2006,20.19423397
11/09/2006,22.08269257
12/09/2006,23.70254838
13/09/2006,22.07047488
14/09/2006,21.90969552
15/09/2006,21.37973479
16/09/2006,24.4471539
17/09/2006,22.83651239
18/09/2006,25.0267603
19/09/2006,23.19516077
20/09/2006,23.46857528
21/09/2006,22.0095918
22/09/2006,19.26829946
23/09/2006,20.3383376
24/09/2006,19.21159822
25/09/2006,20.64835671
26/09/2006,19.89554031
27/09/2006,21.12185634
28/09/2006,19.98073368
29/09/2006,21.78331732
30/09/2006,21.7666936
1/10/2006,19.25080638
2/10/2006,20.6620186
3/10/2006,19.19591486
4/10/2006,21.04875537
5/10/2006,19.2691928
6/10/2006,21.28308007
7/10/2006,22.62146492
8/10/2006,20.93236046
9/10/2006,20.37653879
10/10/2006,18.77536296
11/10/2006,20.15378336
12/10/2006,18.26700189
13/10/2006,20.54562723
14/10/2006,18.90147088
15/10/2006,18.62404647
16/10/2006,19.08465789
17/10/2006,18.54489934
18/10/2006,19.41984393
19/10/2006,14.72034222
20/10/2006,15.39951649
21/10/2006,15.76145129
22/10/2006,15.17107997
23/10/2006,15.9548101
24/10/2006,15.50901465
25/10/2006,15.20302724
26/10/2006,15.5021674
27/10/2006,16.17475365
28/10/2006,16.71249203
29/10/2006,16.77712412
30/10/2006,15.82883848
31/10/2006,16.29061434
1/11/2006,15.96455257
2/11/2006,15.29116539
3/11/2006,16.82374639
4/11/2006,15.0546919
5/11/2006,15.19432444
6/11/2006,14.41006151
7/11/2006,14.99102307
8/11/2006,15.66031554
9/11/2006,15.28792006
10/11/2006,14.83575218
11/11/2006,9.937390388
12/11/2006,15.78054685
13/11/2006,13.98772968
14/11/2006,13.71209909
15/11/2006,10.69055831
16/11/2006,13.07341988
17/11/2006,13.53335264
18/11/2006,13.40162697
19/11/2006,14.31895444
20/11/2006,10.89868228
21/11/2006,12.2708366
22/11/2006,12.57026605
23/11/2006,12.08579831
24/11/2006,8.356690164
25/11/2006,6.692312266
26/11/2006,6.145411143
27/11/2006,7.079707804
28/11/2006,7.015129024
29/11/2006,6.764493167
30/11/2006,8.530425801
1/12/2006,7.06536802
2/12/2006,7.628691722
3/12/2006,9.894721887
4/12/2006,9.330655588
5/12/2006,11.94494225
6/12/2006,10.04956435
7/12/2006,8.76057963
8/12/2006,4.416345812
9/12/2006,7.620296795
10/12/2006,8.846196722
11/12/2006,7.16079182
12/12/2006,7.105263637
13/12/2006,5.832846707
14/12/2006,8.151445883
15/12/2006,3.309675274
16/12/2006,7.548705846
17/12/2006,5.764737759
18/12/2006,6.527917005
19/12/2006,7.809832352
20/12/2006,8.533308557
21/12/2006,9.942599335
22/12/2006,7.940029257
23/12/2006,6.479189105
24/12/2006,6.565439907
25/12/2006,6.880162076
26/12/2006,9.910999283
27/12/2006,9.741239265
28/12/2006,5.468690994
29/12/2006,5.073119453
30/12/2006,8.495854071
31/12/2006,5.433158213
1/01/2007,7.188266989
2/01/2007,5.85109963
3/01/2007,3.854798608
4/01/2007,4.126347419
5/01/2007,3.449726186
6/01/2007,4.528366749
7/01/2007,0.468435376
8/01/2007,2.467741017
9/01/2007,5.307473221
10/01/2007,3.940995541
11/01/2007,2.19935761
12/01/2007,2.779143847
13/01/2007,3.313302668
14/01/2007,3.384333367
15/01/2007,4.679573883
16/01/2007,3.339196895
17/01/2007,5.356434944
18/01/2007,5.267491146
19/01/2007,5.77826686
20/01/2007,5.57076661
21/01/2007,3.886874963
22/01/2007,3.885844064
23/01/2007,3.195618723
24/01/2007,7.022988688
25/01/2007,6.678466076
26/01/2007,10.28932083
27/01/2007,10.93246111
28/01/2007,11.08497871
29/01/2007,13.9603665
30/01/2007,11.49706736
31/01/2007,11.46840661
1/02/2007,8.08932027
2/02/2007,7.524442865
3/02/2007,9.918160788
4/02/2007,10.99403518
5/02/2007,10.96669341
6/02/2007,9.954208467
7/02/2007,11.61153746
8/02/2007,6.69020866
9/02/2007,11.28203622
10/02/2007,11.87953991
11/02/2007,10.1701321
12/02/2007,10.69450648
13/02/2007,8.413856466
14/02/2007,9.083735602
15/02/2007,9.484841133
16/02/2007,9.533741526
17/02/2007,7.79869483
18/02/2007,10.23364662
19/02/2007,10.15209151
20/02/2007,9.802925551
21/02/2007,10.8089601
22/02/2007,10.90320407
23/02/2007,9.982658671
24/02/2007,10.58514478
25/02/2007,11.2525844
26/02/2007,10.14226371
27/02/2007,11.3774749
28/02/2007,13.09215685
1/03/2007,11.19183613
2/03/2007,10.16333499
3/03/2007,9.495777068
4/03/2007,12.41280133
5/03/2007,10.32054683
6/03/2007,9.854657437
7/03/2007,9.296263413
8/03/2007,8.283389701
9/03/2007,14.04736185
10/03/2007,11.60076453
11/03/2007,7.499343837
12/03/2007,10.28311254
13/03/2007,12.85637099
14/03/2007,9.682670402
15/03/2007,10.96651764
16/03/2007,12.90577462
17/03/2007,12.73357706
18/03/2007,14.36989884
19/03/2007,16.23819584
20/03/2007,16.15449879
21/03/2007,13.0754829
22/03/2007,16.47895486
23/03/2007,12.33963857
24/03/2007,11.70370963
25/03/2007,13.81954446
26/03/2007,12.05083033
27/03/2007,15.19572001
28/03/2007,13.33447436
29/03/2007,17.84222465
30/03/2007,17.57750282
31/03/2007,18.75620903
1/04/2007,19.15399048
2/04/2007,14.09667749
3/04/2007,14.79944519
4/04/2007,12.43480722
5/04/2007,16.64166555
6/04/2007,14.90783719
7/04/2007,17.79715368
8/04/2007,15.3888416
9/04/2007,15.85259491
10/04/2007,18.11371903
11/04/2007,17.80300582
12/04/2007,18.96849382
13/04/2007,15.70330207
14/04/2007,21.05521827
15/04/2007,18.06341307
16/04/2007,21.721043
17/04/2007,21.62046469
18/04/2007,17.36252297
19/04/2007,22.31211026
20/04/2007,16.13056125
21/04/2007,20.63262337
22/04/2007,16.59619805
23/04/2007,21.16112644
24/04/2007,18.07052446
25/04/2007,19.36540054
26/04/2007,20.49072276
27/04/2007,19.15601701
28/04/2007,21.99834173
29/04/2007,20.96050274
30/04/2007,23.63262523
1/05/2007,22.19137775
2/05/2007,20.47336578
3/05/2007,22.08545445
4/05/2007,19.01835672
5/05/2007,24.07102052
6/05/2007,18.19652799
7/05/2007,23.30157205
8/05/2007,17.98064957
9/05/2007,21.79706363
10/05/2007,19.2622094
11/05/2007,19.03701026
12/05/2007,20.60177486
13/05/2007,20.91181069
14/05/2007,24.48311785
15/05/2007,16.49654327
16/05/2007,18.63565528
17/05/2007,17.40061651
18/05/2007,21.85895627
19/05/2007,20.61119582
20/05/2007,21.62081057
21/05/2007,21.69255944
22/05/2007,14.86489118
23/05/2007,20.89579077
24/05/2007,14.64740596
25/05/2007,19.92533843
26/05/2007,12.69930775
27/05/2007,18.94288818
28/05/2007,18.97584527
29/05/2007,18.26834059
30/05/2007,21.9766649
31/05/2007,20.54482598
1/06/2007,23.83037517
2/06/2007,20.96436776
3/06/2007,22.82632363
4/06/2007,24.17163487
5/06/2007,24.16117817
6/06/2007,27.13929938
7/06/2007,26.0173044
8/06/2007,27.9594092
9/06/2007,25.00393719
10/06/2007,20.10523375
11/06/2007,22.45085961
12/06/2007,22.05866703
13/06/2007,21.7917919
14/06/2007,17.05780808
15/06/2007,21.1430842
16/06/2007,16.7441773
17/06/2007,22.20915008
18/06/2007,21.22612575
19/06/2007,22.17954929
20/06/2007,22.59598154
21/06/2007,21.70542923
22/06/2007,26.868795
23/06/2007,23.52461639
24/06/2007,26.66076169
25/06/2007,23.7603188
26/06/2007,25.02075719
27/06/2007,24.76358193
28/06/2007,23.72298362
29/06/2007,25.71987084
30/06/2007,24.51972962
1/07/2007,25.63293795
2/07/2007,19.30067054
3/07/2007,22.17449362
4/07/2007,18.84300028
5/07/2007,24.89471243
6/07/2007,24.47412201
7/07/2007,20.03686772
8/07/2007,22.2300654
9/07/2007,18.0398966
10/07/2007,25.07847365
11/07/2007,24.07921674
12/07/2007,23.55820513
13/07/2007,20.29393279
14/07/2007,21.22330148
15/07/2007,21.06675871
16/07/2007,19.9221044
17/07/2007,23.44309762
18/07/2007,17.06688308
19/07/2007,22.99380846
20/07/2007,20.39750481
21/07/2007,24.85594705
22/07/2007,24.25536831
23/07/2007,19.53084683
24/07/2007,24.05682005
25/07/2007,20.511412
26/07/2007,22.07020146
27/07/2007,16.85666227
28/07/2007,23.61196451
29/07/2007,23.10568835
30/07/2007,18.99020988
31/07/2007,18.27481008
1/08/2007,17.30036225
2/08/2007,20.37177853
3/08/2007,18.92086859
4/08/2007,24.25199499
5/08/2007,21.10166407
6/08/2007,24.81959849
7/08/2007,25.73213975
8/08/2007,21.83145271
9/08/2007,25.09788227
10/08/2007,19.92319949
11/08/2007,20.27581684
12/08/2007,21.83575851
13/08/2007,20.75813972
14/08/2007,20.67094525
15/08/2007,20.50689927
16/08/2007,22.88168971
17/08/2007,19.8154585
18/08/2007,23.93122403
19/08/2007,10.61554559
20/08/2007,7.408052029
21/08/2007,23.03522027
22/08/2007,23.19002035
23/08/2007,23.16403638
24/08/2007,19.80200363
25/08/2007,23.34324388
26/08/2007,19.95083223
27/08/2007,23.39763177
28/08/2007,11.20964977
29/08/2007,21.58686105
30/08/2007,22.319063
31/08/2007,19.43040201
1/09/2007,23.51374019
2/09/2007,22.40781828
3/09/2007,24.07462062
4/09/2007,20.11133693
5/09/2007,22.78715993
6/09/2007,19.01019001
7/09/2007,21.66721746
8/09/2007,22.46899452
9/09/2007,21.7164127
10/09/2007,22.21797936
11/09/2007,19.171687
13/09/2007,17.95797896
14/09/2007,20.77083953
15/09/2007,21.12847686
16/09/2007,22.40459373
17/09/2007,23.98546949
18/09/2007,22.05637453
19/09/2007,24.70456015
20/09/2007,21.17772662
21/09/2007,24.94060696
22/09/2007,21.91118538
23/09/2007,21.33381911
24/09/2007,21.49639705
25/09/2007,18.61103448
26/09/2007,20.40363964
27/09/2007,18.7030209
28/09/2007,20.72130956
29/09/2007,19.79687493
30/09/2007,19.24558324
1/10/2007,18.12205391
2/10/2007,16.4867398
3/10/2007,16.61668244
4/10/2007,14.68015403
5/10/2007,17.07937124
6/10/2007,13.75646171
7/10/2007,16.73979914
8/10/2007,14.82713335
9/10/2007,14.64518495
10/10/2007,14.52672178
11/10/2007,14.69185396
12/10/2007,15.51375201
13/10/2007,13.89335492
14/10/2007,15.40682855
15/10/2007,16.22913473
16/10/2007,17.40268105
17/10/2007,16.66485307
18/10/2007,14.95490067
19/10/2007,15.27263848
20/10/2007,13.44972832
21/10/2007,15.03211777
22/10/2007,14.26300223
23/10/2007,15.7952545
24/10/2007,13.38956327
25/10/2007,16.3266128
26/10/2007,16.01632526
27/10/2007,15.26884615
28/10/2007,14.38763645
29/10/2007,11.75264981
30/10/2007,14.3244523
31/10/2007,13.46036894
1/11/2007,13.86436746
2/11/2007,11.91313381
3/11/2007,11.18989795
4/11/2007,12.00279311
5/11/2007,12.90678257
6/11/2007,13.80135306
7/11/2007,13.20121648
8/11/2007,13.75757335
9/11/2007,13.26385096
10/11/2007,14.0837253
11/11/2007,13.93246399
12/11/2007,12.90308828
13/11/2007,13.71062417
14/11/2007,13.19090253
15/11/2007,12.70908417
16/11/2007,11.82462197
17/11/2007,11.32526211
18/11/2007,9.751872235
19/11/2007,10.09783377
20/11/2007,10.10330423
21/11/2007,9.215208044
22/11/2007,10.15284753
23/11/2007,8.373753984
24/11/2007,10.15168508
25/11/2007,10.21290672
26/11/2007,10.10332882
27/11/2007,9.72808077
28/11/2007,7.461756673
29/11/2007,12.36684906
30/11/2007,10.15564958
1/12/2007,10.46539507
2/12/2007,9.630627692
3/12/2007,9.039740393
4/12/2007,6.241526065
5/12/2007,4.023077351
6/12/2007,6.656714025
7/12/2007,7.055772658
8/12/2007,6.043568482
9/12/2007,5.920495894
10/12/2007,10.56461852
11/12/2007,7.57150184
12/12/2007,9.534042731
13/12/2007,8.420215194
14/12/2007,7.498527241
15/12/2007,3.624367833
16/12/2007,2.889271117
17/12/2007,3.629780524
18/12/2007,2.753556903
19/12/2007,4.689910035
20/12/2007,5.154886942
21/12/2007,9.978467178
22/12/2007,9.519286731
23/12/2007,9.326010434
24/12/2007,9.594002564
25/12/2007,6.563532937
26/12/2007,4.594610747
27/12/2007,4.744616789
28/12/2007,3.382772861
29/12/2007,3.216831616
30/12/2007,3.052519107
31/12/2007,2.746691607
1/01/2008,1.393937786
2/01/2008,2.39451582
3/01/2008,2.856288752
4/01/2008,3.601993029
5/01/2008,-2.270844481
6/01/2008,3.693587615
7/01/2008,7.483510601
8/01/2008,8.851987434
9/01/2008,12.24091164
10/01/2008,7.869928851
11/01/2008,5.61529185
12/01/2008,5.149245848
13/01/2008,6.023573456
14/01/2008,6.163185839
15/01/2008,7.476368734
16/01/2008,-3.108580559
17/01/2008,10.95066115
18/01/2008,7.42549258
19/01/2008,1.253747391
20/01/2008,3.300250739
21/01/2008,0.962024914
22/01/2008,1.739625522
23/01/2008,1.479883323
24/01/2008,3.407614298
25/01/2008,3.567683441
26/01/2008,2.715396092
27/01/2008,1.568960339
28/01/2008,2.712050734
29/01/2008,3.477711982
30/01/2008,2.911695496
31/01/2008,2.767138465
1/02/2008,2.475339548
2/02/2008,6.313376973
3/02/2008,6.77950528
4/02/2008,5.613959066
5/02/2008,7.1010835
6/02/2008,5.560372084
7/02/2008,6.230290542
8/02/2008,5.807983215
9/02/2008,4.727871771
10/02/2008,3.403587908
11/02/2008,2.094358085
12/02/2008,4.198524449
13/02/2008,2.811551157
14/02/2008,4.630599678
15/02/2008,7.52897092
16/02/2008,6.858255363
17/02/2008,8.608677903
18/02/2008,6.581531461
19/02/2008,7.509081074
20/02/2008,7.306300682
21/02/2008,9.833316417
22/02/2008,11.79794557
23/02/2008,10.54502139
24/02/2008,9.260910139
25/02/2008,8.308898164
26/02/2008,8.077847663
27/02/2008,7.443443218
28/02/2008,9.939248183
29/02/2008,10.46945386
1/03/2008,11.92076219
2/03/2008,13.43825107
3/03/2008,12.88908654
4/03/2008,12.65940721
5/03/2008,11.48041439
6/03/2008,16.28118404
7/03/2008,15.39911274
8/03/2008,15.44720937
9/03/2008,8.783461847
10/03/2008,12.70055713
11/03/2008,14.34008697
12/03/2008,13.03375877
13/03/2008,11.77508775
14/03/2008,11.87153487
15/03/2008,13.55647335
16/03/2008,13.13835444
17/03/2008,13.98874383
18/03/2008,12.7841574
19/03/2008,13.30692048
20/03/2008,15.41683194
21/03/2008,11.15252385
22/03/2008,13.99409986
23/03/2008,12.54343984
24/03/2008,14.15807736
25/03/2008,14.11860352
26/03/2008,12.41808871
27/03/2008,14.59891479
28/03/2008,7.441577775
29/03/2008,13.78630634
30/03/2008,11.17948522
31/03/2008,13.73211701
1/04/2008,12.26009612
2/04/2008,11.3524216
3/04/2008,13.24099723
4/04/2008,9.359396134
5/04/2008,14.8489445
6/04/2008,12.89512241
7/04/2008,15.88668246
8/04/2008,14.70325029
9/04/2008,16.48158639
10/04/2008,18.95718676
11/04/2008,18.17341031
12/04/2008,18.9920357
13/04/2008,18.53172982
14/04/2008,19.64625169
15/04/2008,13.82902181
16/04/2008,17.31436935
17/04/2008,15.81634656
18/04/2008,17.43472515
19/04/2008,16.43867841
20/04/2008,18.62424733
21/04/2008,19.76623867
22/04/2008,17.8393788
23/04/2008,19.91736158
24/04/2008,18.13184976
25/04/2008,19.00696123
26/04/2008,17.04412186
27/04/2008,18.75180368
28/04/2008,18.90125419
29/04/2008,17.45054417
30/04/2008,20.64768222
1/05/2008,18.36582285
2/05/2008,21.46689322
3/05/2008,16.07586862
4/05/2008,19.5364673
5/05/2008,15.2531249
6/05/2008,15.48929338
7/05/2008,20.73729919
8/05/2008,13.4810884
9/05/2008,18.61097228
10/05/2008,14.2125242
11/05/2008,20.06807193
12/05/2008,17.75401591
13/05/2008,18.48653169
14/05/2008,15.9059289
15/05/2008,18.71663859
16/05/2008,21.84621378
17/05/2008,12.54852174
18/05/2008,14.73884201
19/05/2008,16.91330311
20/05/2008,18.75328948
21/05/2008,15.56102041
22/05/2008,13.92002311
23/05/2008,16.21499219
24/05/2008,19.13762534
25/05/2008,21.79696622
26/05/2008,17.16902929
27/05/2008,18.69943571
28/05/2008,15.73657968
29/05/2008,18.29101543
30/05/2008,23.40976349
31/05/2008,14.40933843
1/06/2008,21.42664813
2/06/2008,18.29853374
3/06/2008,22.34142572
4/06/2008,20.35396721
5/06/2008,15.74516693
6/06/2008,18.82523574
7/06/2008,17.03921984
8/06/2008,23.38791396
9/06/2008,18.02656606
10/06/2008,24.89845305
11/06/2008,22.39021962
12/06/2008,24.41941016
13/06/2008,23.28755402
14/06/2008,21.73708824
15/06/2008,16.4492965
16/06/2008,19.03366429
17/06/2008,22.51482512
18/06/2008,13.12790854
19/06/2008,23.32372903
20/06/2008,19.64627893
21/06/2008,20.48210637
22/06/2008,21.58172232
23/06/2008,19.94623041
24/06/2008,22.039201
25/06/2008,17.67828537
26/06/2008,25.04909076
27/06/2008,8.299150229
28/06/2008,20.31665887
29/06/2008,19.93390292
30/06/2008,22.6079854
1/07/2008,22.20341464
2/07/2008,21.7788681
3/07/2008,22.79013255
4/07/2008,18.72430732
5/07/2008,22.74596963
6/07/2008,14.00791182
7/07/2008,19.02214028
8/07/2008,17.977232
9/07/2008,22.47239075
10/07/2008,24.69064519
11/07/2008,23.30087293
12/07/2008,9.383818751
13/07/2008,15.32730103
14/07/2008,21.97889083
15/07/2008,20.70677182
16/07/2008,19.74323933
17/07/2008,21.84559736
18/07/2008,17.55455388
19/07/2008,22.9963704
20/07/2008,16.25141618
21/07/2008,23.57482191
22/07/2008,21.69427836
23/07/2008,23.94549662
24/07/2008,22.94448327
25/07/2008,21.11151066
26/07/2008,23.16092375
27/07/2008,15.97758381
28/07/2008,25.46779179
29/07/2008,24.43704848
30/07/2008,24.73607356
31/07/2008,13.43041398
1/08/2008,23.36410187
2/08/2008,25.08858136
3/08/2008,3.308594589
4/08/2008,23.69076455
5/08/2008,21.80114762
6/08/2008,22.68798615
7/08/2008,19.02529693
8/08/2008,19.49749608
9/08/2008,23.80578914
10/08/2008,23.18821584
11/08/2008,23.64892364
12/08/2008,10.88738238
13/08/2008,17.30777884
14/08/2008,15.17406425
15/08/2008,22.53475056
16/08/2008,17.97132785
17/08/2008,20.21302887
18/08/2008,21.50878993
19/08/2008,18.48637661
20/08/2008,23.8893007
21/08/2008,15.0468901
22/08/2008,22.60384822
23/08/2008,22.88402564
24/08/2008,24.9042855
25/08/2008,23.10974869
26/08/2008,22.44847535
27/08/2008,23.43754833
28/08/2008,20.31017858
29/08/2008,24.5692454
30/08/2008,17.94664332
31/08/2008,23.36051743
1/09/2008,22.49471726
2/09/2008,22.82690108
3/09/2008,23.31484771
4/09/2008,19.31351277
5/09/2008,21.51284931
6/09/2008,20.84453904
7/09/2008,22.60755323
8/09/2008,19.86035827
9/09/2008,21.95396547
10/09/2008,21.41887934
11/09/2008,20.95850638
12/09/2008,22.85651089
13/09/2008,21.10302339
14/09/2008,23.94162934
15/09/2008,21.94894037
16/09/2008,23.69159175
17/09/2008,20.88099918
18/09/2008,13.86415266
19/09/2008,17.31201338
20/09/2008,19.2678847
21/09/2008,20.76403115
22/09/2008,15.24235615
23/09/2008,20.45548168
24/09/2008,20.45279908
25/09/2008,22.68595089
26/09/2008,22.86642989
27/09/2008,23.15299257
28/09/2008,23.41187791
29/09/2008,19.46392196
30/09/2008,24.44096504
1/10/2008,23.16174619
2/10/2008,24.3615774
3/10/2008,23.5789592
4/10/2008,23.17027508
5/10/2008,23.73770802
6/10/2008,21.8791404
7/10/2008,22.31618123
8/10/2008,17.68258946
9/10/2008,21.13915361
10/10/2008,20.05508813
11/10/2008,20.50532877
12/10/2008,20.07697206
13/10/2008,19.8596407
14/10/2008,21.7479675
15/10/2008,16.70405372
16/10/2008,17.31404184
17/10/2008,16.10633346
18/10/2008,16.46738934
19/10/2008,15.96160654
20/10/2008,16.00748251
21/10/2008,17.11061427
22/10/2008,17.00566273
23/10/2008,17.64025494
24/10/2008,15.21588971
25/10/2008,16.49507741
26/10/2008,16.17857642
27/10/2008,13.45918979
28/10/2008,15.43670581
29/10/2008,16.29955272
30/10/2008,16.74727952
31/10/2008,13.92112599
1/11/2008,14.86549314
2/11/2008,12.9056761
3/11/2008,15.04664342
4/11/2008,13.57463414
5/11/2008,11.58630857
6/11/2008,13.11405078
7/11/2008,13.25300123
8/11/2008,14.6704518
9/11/2008,13.34965059
10/11/2008,14.45324969
11/11/2008,14.02981992
12/11/2008,14.39675558
13/11/2008,13.76407101
14/11/2008,12.80401339
15/11/2008,12.92421298
16/11/2008,12.31499639
17/11/2008,13.63350956
18/11/2008,11.74591027
19/11/2008,13.69789297
20/11/2008,12.81713346
21/11/2008,9.35973387
22/11/2008,8.316827769
23/11/2008,8.43797281
24/11/2008,8.661240086
